,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,genreName,BinProb
293274,59.651721574491376,37.993356545334386,62.43823423162296,92.64861707439081,21.062676518077993,Drama,17
233012,64.75011925908748,60.79640889339125,53.6379633306004,71.27659562773272,44.70721397311633,Drama,11
150056,8.543583472998817,57.388511620118756,42.42991254188738,9.762774797924523,51.8200933526241,Drama,5
305783,84.95664350724245,48.46513833878239,81.195435510589,66.05797058341028,75.35482034228538,Drama,11
276055,11.706893873831802,54.99958941961337,2.5758326493080297,98.55528416218867,50.41747110543512,Fantasy,2
215601,43.0021286903438,87.08552418094943,87.56280752130091,71.41400463807996,94.35514135510365,Drama,8
22980,43.47322510790713,13.52377307551368,9.509952561959478,92.19495925839405,86.8005951457804,Crime,5
245951,89.26107906432482,90.3646438672895,1.6637748263826357,93.03381412252871,32.56677858782334,Romance,8
344660,40.99787706310061,80.27982468938629,18.788750575821844,52.68669853536343,28.218494849887644,Drama,7
254566,73.97675655510798,38.54623846158738,9.655182327829625,48.8566217519706,5.282890078388103,Comedy,11
82950,15.099235720807602,75.02394469534107,60.062619333474046,61.0248222230293,55.22307661171473,Romance,10
197538,14.716980405545954,62.33479453539575,36.487848199755625,7.265918193139564,7.4590475059533645,Western,18
306349,86.34169677570097,10.875019279010045,13.140709962370046,38.981814645216815,51.9079615788418,Documentary,9
61621,64.19840382399154,69.32248631356721,62.26372304871274,42.92158875319109,2.3732088688955932,Sci-Fi,7
290739,99.40697240372802,28.476532336287587,53.684445284983504,18.970236709805565,65.54367559403414,Crime,10
358097,32.301554901657035,50.600592657302414,5.142598444579971,77.48375623105598,1.8546898789124522,Action,10
233594,28.64943353992566,31.74106147033139,41.98097675430126,70.9452258621752,71.54122381934674,Comedy,13
265141,11.491497513366667,67.71181120495113,33.545758457292116,92.20571209835911,15.131067592162884,Comedy,8
7928,66.67942845632395,3.796544345404873,11.901353012978733,65.83209097669426,35.483025999039,Musical,7
142257,46.8137912062943,32.8596783636902,37.927574438846044,60.43146271473413,26.55686324803539,Drama,12
45815,21.59337880561303,33.25426990099876,81.34265215212606,2.940120617689179,80.72873431706338,Action,11
124619,85.3145216928971,60.95794654576423,13.043516970371115,46.834090072842216,79.67958961020766,Romance,7
126342,91.44864931645806,52.826798654394224,65.22576204144258,37.377871468019784,6.376065769438666,Film-Noir,6
107152,46.22895575582431,67.44360876628016,34.83705656665196,59.33139438869293,95.14156079072137,War,3
338322,14.427323131535562,39.20510739687179,67.98077330188082,35.88205686317444,12.334638125649011,Drama,12
8750,70.46110575104453,82.38398636069765,50.70283746756403,65.43514093535278,62.750139775178226,Action,4
185542,24.098117879736957,95.34227484064563,65.21821977536545,23.137248254897248,47.66468769158503,War,14
293292,59.651721574491376,37.993356545334386,62.43823423162296,92.64861707439081,21.062676518077993,Documentary,10
170853,55.05147588906003,86.85625293486332,60.62696728432233,98.85689642697493,54.00938389309998,Crime,9
217384,73.55355986744648,31.49563924933181,18.35312659307824,67.66325175944513,52.43439106590591,Action,6
2665,60.930199559909326,39.50621362553315,54.04387330109105,34.06682572783819,71.58029639126315,Comedy,12
186507,6.0197267847615805,43.932984556118704,67.71058297833947,20.26841518698449,29.168577291360474,Drama,10
248992,18.551641742205828,21.683741601226803,55.92391450839408,30.6936313926353,77.417291650997,Adventure,3
148030,75.7226471811532,1.1332250069425953,9.69792674714861,16.313267728966075,73.89415450253844,Thriller,12
83371,15.099235720807602,75.02394469534107,60.062619333474046,61.0248222230293,55.22307661171473,Action,8
184920,2.358468010479031,24.165163030326664,45.24552001681016,27.68502176652319,59.23326181434664,Drama,8
225899,32.623091155470796,66.69215485769988,70.39465712534262,44.88029640971079,11.792017514828434,Adventure,9
201129,80.73342899130576,28.111659492044616,78.38826549493201,11.161979271792898,99.00773075768058,Comedy,14
17328,9.09316167868852,84.01741641825883,50.59048042701634,27.77734687385831,79.3988645875537,Action,7
235154,74.40541156499033,12.687283817394546,58.75248379824304,82.61681469927584,76.85658877038875,Drama,14
256836,54.330996891818295,40.53611867227597,40.873485713597944,35.5285198916681,85.57330709583276,Drama,6
319696,9.285629167319732,60.69805150004258,96.45862035382251,26.02911106892909,92.54164438522932,Documentary,5
49903,94.15933737254566,48.68172091461458,55.22357000068207,81.34750799562087,87.8095947974642,Crime,3
118018,65.49427788860935,88.87936923897394,21.726838565347116,39.44612688181503,96.482148832348,Thriller,5
131288,59.911815812483404,58.77019197290622,86.27012870502111,83.68299092164209,25.204163400514478,Drama,16
149406,54.61896119510471,29.757822775803845,84.32305876918298,84.7847705916449,70.51037744808109,Drama,15
190577,69.63978456811081,81.03256820427019,94.08707478618219,69.96571802667032,80.1439504553744,Family,17
300186,4.043919293276188,84.39623871086178,82.65100246671979,97.90081709000582,7.73158172340046,Drama,16
360682,71.65639919406497,19.445839337065774,32.47571235049273,52.031589915787265,46.271964583125325,Drama,11
268587,77.41995673946809,89.11259848412098,4.229715597152051,82.7607400124373,20.075369921786802,Drama,9
289987,43.0974683646674,93.52308093860722,66.14678635827272,73.84364377445064,90.49919305865681,Drama,7
233651,28.64943353992566,31.74106147033139,41.98097675430126,70.9452258621752,71.54122381934674,Action,7
268576,77.41995673946809,89.11259848412098,4.229715597152051,82.7607400124373,20.075369921786802,Drama,9
57567,1.0082162826490215,28.400356456332187,24.902980066379765,45.89654355618349,32.27958440853145,Comedy,7
351384,49.35543509982132,5.1417230566,28.94066433695086,88.07082100582355,7.222663261852357,Drama,17
153670,94.83435892079085,98.61783980828204,69.03962926875079,83.73190140802296,6.179706164377796,Action,7
94966,32.6117731065399,74.67416424403777,14.127837518925624,47.37756818535307,62.40027619465032,Drama,4
289974,43.86725857809617,88.27119059486294,35.59248404534874,55.46785180807981,48.01440236431434,Documentary,14
39319,12.300344170331757,40.515284369781014,45.01611351353092,97.74732380564133,26.3519926776679,Horror,10
57035,38.45883614007543,89.55591548500075,39.67028327186599,85.46500766944953,73.25858075687233,Action,3
78721,45.34137101495491,63.871184379246706,13.664079537606888,66.80732431145266,4.765569421708971,Action,9
276038,11.706893873831802,54.99958941961337,2.5758326493080297,98.55528416218867,50.41747110543512,Horror,9
222055,76.60654108172153,59.666369601760586,43.35304747087678,7.226609593725253,10.046055256326103,Biography,8
274685,35.78298577203493,68.95467105050606,67.12846254325524,36.06921661209561,31.73036284520108,Drama,9
116014,81.91439454963798,65.85170812236115,75.82745979650508,43.28068928286394,56.66947285650856,Western,6
171011,55.05147588906003,86.85625293486332,60.62696728432233,98.85689642697493,54.00938389309998,Musical,17
54509,66.435402362571,73.20589343930205,25.51864675849763,60.005748307934894,88.39136328634729,Biography,9
4694,21.056633665399836,11.470434489057668,62.19454209896631,31.314353439041554,43.291397982221234,Action,13
115218,27.940921556509945,97.15494224795549,9.621006861811487,26.38646911266378,81.16261585736984,Crime,16
145377,49.08591799005851,14.502939220282673,29.276834627036973,43.0869350400288,26.222844722326467,Drama,11
5765,70.37902293471109,30.28374754140778,62.98586863456751,96.66780830289667,8.637432471116801,Crime,10
269727,85.08619085868403,87.65477585443574,83.08022363847907,48.94315200253438,10.710947271773087,Film-Noir,6
274086,35.78298577203493,68.95467105050606,67.12846254325524,36.06921661209561,31.73036284520108,Drama,9
245889,89.26107906432482,90.3646438672895,1.6637748263826357,93.03381412252871,32.56677858782334,Drama,8
123018,89.73466273936401,48.640532288418015,43.519703962274605,42.23938645976348,62.08677374288493,Drama,7
172163,83.48881500553867,25.920384057413102,0.8031873189809247,72.49771904474551,79.08053325457395,Crime,6
122161,51.768832404146735,56.94202252021721,48.01946180747776,28.056357396943497,39.41956085214044,Comedy,8
236688,90.85454410635427,62.738923080858825,68.39323191372955,82.78071977963349,99.20623804228613,Drama,9
260223,47.51091269294426,4.898299051946486,80.43265426813127,16.555829992327485,26.920641398812528,Drama,13
107565,37.69154254145434,71.21662817362645,51.0732384141941,62.317970130495624,27.545206209002473,Drama,11
268514,77.41995673946809,89.11259848412098,4.229715597152051,82.7607400124373,20.075369921786802,Crime,13
266013,80.35896900838311,21.735775341192042,22.811995477523716,40.663593892803384,53.04039448118705,Romance,4
101741,41.47490722263698,75.51970982845614,79.22080802328334,21.206315739685778,27.42385279743815,Family,10
99393,79.79791225438663,16.59098225444057,39.47461280618927,79.84142183858344,45.34310240209444,Drama,14
238801,7.292508035949452,89.35078867797178,20.741328377068335,43.26069703004713,95.72775758317853,Drama,1
143201,71.57279474942749,42.11188489468629,79.68777629151893,83.51667667399741,16.72430211301126,Comedy,15
323836,1.219676510099954,32.795006305008066,99.03689643712555,33.2341434652754,73.35745734091286,Drama,11
360513,71.65639919406497,19.445839337065774,32.47571235049273,52.031589915787265,46.271964583125325,Adventure,10
142674,46.8137912062943,32.8596783636902,37.927574438846044,60.43146271473413,26.55686324803539,Thriller,15
66118,49.05851753652984,17.982144305953952,13.302301675124362,96.7600208533691,65.79035798330224,Adventure,7
233112,64.75011925908748,60.79640889339125,53.6379633306004,71.27659562773272,44.70721397311633,Drama,11
104765,38.85534423373004,65.89298379523353,58.00287835407711,25.901573362632014,20.406815589227733,Crime,19
42447,68.43599430940026,97.00002873195359,74.90735513957424,0.9651773373205219,13.053675719813551,Action,12
264133,41.874766886792095,82.73419403673573,42.752646471429145,21.335334101564385,38.03692467713405,Romance,4
84283,43.18809604238879,81.87932784556462,71.51290303436994,81.30762134584457,44.07572325641507,Horror,8
99283,82.39874986180703,29.383115595762423,10.79749989505695,91.2882928115276,43.090550139514875,Thriller,17
246327,89.26107906432482,90.3646438672895,1.6637748263826357,93.03381412252871,32.56677858782334,Family,15
312790,55.20936835903579,19.616180705309517,93.67108042824222,11.990436796161429,59.12210443979973,Music,16
65886,49.05851753652984,17.982144305953952,13.302301675124362,96.7600208533691,65.79035798330224,Comedy,18
191048,98.6183691425265,22.725364951699056,20.72131504796729,95.56541103803409,20.99649241329965,Fantasy,13
256777,54.330996891818295,40.53611867227597,40.873485713597944,35.5285198916681,85.57330709583276,Comedy,12
61353,64.19840382399154,69.32248631356721,62.26372304871274,42.92158875319109,2.3732088688955932,Drama,11
184334,47.61105069188041,15.02230262799149,41.08131292258573,11.605554844028731,30.689683545357227,Fantasy,9
316411,10.805633936268178,87.19224075659749,86.6985239118419,66.51314868393678,27.31472317597249,Crime,17
66758,67.37282766945562,62.8928320190565,45.71531881409251,54.15255748319361,94.29497123311819,Drama,6
113341,80.63739246879173,62.86806883669832,61.60902773130916,78.98613764228473,88.12092853688547,Fantasy,8
122985,89.73466273936401,48.640532288418015,43.519703962274605,42.23938645976348,62.08677374288493,Action,5
80087,90.03340974395616,99.08535932091397,85.06333143420044,90.08499607042154,59.67824397375296,Drama,11
179466,91.51166214780379,13.904450397673497,74.16699724345851,12.677186573213884,45.08269061047429,Drama,10
223469,93.47539565357324,49.84856642427978,31.02711834680919,12.8113985574273,41.57899368710339,Drama,5
248123,12.13653825183566,36.02558606577042,75.39044113115703,36.991070945622454,94.42499168751141,Drama,8
349339,76.08903432101523,44.36850492602722,43.13632416909743,42.762574495525286,63.73842159534975,Comedy,13
323582,1.219676510099954,32.795006305008066,99.03689643712555,33.2341434652754,73.35745734091286,Drama,11
187450,1.7790206459670554,26.71534624756029,88.50850543603623,7.0754946090966,22.692414850264832,Comedy,3
62681,26.719257178049926,29.122351417723614,13.289897219209902,72.30192545572301,40.716051498961356,Drama,11
200667,80.73342899130576,28.111659492044616,78.38826549493201,11.161979271792898,99.00773075768058,Comedy,14
41890,68.43599430940026,97.00002873195359,74.90735513957424,0.9651773373205219,13.053675719813551,Crime,19
211348,12.511046466942776,9.65948219631806,0.3596754349007858,20.651469031377257,41.498604846340506,Action,12
113455,80.63739246879173,62.86806883669832,61.60902773130916,78.98613764228473,88.12092853688547,Mystery,10
313028,55.20936835903579,19.616180705309517,93.67108042824222,11.990436796161429,59.12210443979973,Drama,10
53225,5.2483859528102865,92.60734637640446,25.43164864434644,90.28534186110623,91.69148347496683,Adventure,0
3558,3.659553426874551,29.45856703309031,31.288064688926553,22.575409180636907,40.37219184349805,Crime,19
124228,85.3145216928971,60.95794654576423,13.043516970371115,46.834090072842216,79.67958961020766,Drama,4
270909,58.449179346180514,2.643135433692567,6.450159076117801,25.1455580152394,40.22828489689532,War,9
48563,49.299264774500195,44.70675703407061,14.63003089580852,93.03236633789389,11.578862504148058,History,15
164530,36.31138746091507,41.19020218507941,14.555314706449273,88.12493326840479,91.90497904133514,Fantasy,6
176810,74.10873200741793,22.529627216402147,77.43383686394183,85.16386404610553,40.70882621699226,Comedy,18
171685,83.48881500553867,25.920384057413102,0.8031873189809247,72.49771904474551,79.08053325457395,Mystery,7
135031,57.69723824145727,22.89631716832782,47.57544644661023,46.10323756940017,55.278115264411895,Comedy,13
175474,49.52399397681211,57.85296560753277,41.87801254851454,31.16014537545764,38.338395077897516,Comedy,7
63031,26.719257178049926,29.122351417723614,13.289897219209902,72.30192545572301,40.716051498961356,Mystery,6
203662,6.875043712303841,52.58213941145276,14.70809768186373,15.309913998572233,63.01834884320323,Crime,18
328044,53.883404425245814,6.913489187943622,48.39747832507305,99.5210744082359,41.24100213271128,Drama,17
49983,94.15933737254566,48.68172091461458,55.22357000068207,81.34750799562087,87.8095947974642,Thriller,12
36676,75.2123662824252,65.62542001948532,38.776326067149256,59.73554418971732,16.172697232552714,Drama,11
47780,15.642778586954332,53.561697000084976,63.16810230020714,41.212028001582865,19.894601876054818,Comedy,5
7029,98.19394141900523,38.69358054783846,97.2165186428049,87.26810782968353,45.820141556150084,Crime,5
156707,40.46440993753821,36.481348627417844,39.31010787741799,89.21721738241747,77.9777899701473,Drama,11
263601,68.55305834921053,86.07033590971862,17.92320975482071,80.4140999928223,88.57045988507414,Drama,5
100220,38.54985589702052,17.71713110292036,21.57049527834436,99.8726708193517,94.23287741342608,Comedy,19
89692,12.690495757123553,83.43674722909435,11.420121690930095,63.94851641952995,32.83273074715729,Horror,13
177134,74.10873200741793,22.529627216402147,77.43383686394183,85.16386404610553,40.70882621699226,Action,9
356915,7.185381206355146,47.28053439912582,39.27206930981975,62.980420575133586,35.166405625550325,Comedy,7
210429,83.07334530616205,37.58348763071583,69.21007625247556,15.814488097488223,8.994668851919096,Biography,7
71281,35.31041770226214,95.51753768016007,16.170998714770647,58.206085800378695,20.159378438689004,Music,10
173423,54.54350856132503,19.496389004569046,51.97429871252476,21.85996617994985,36.29810422563294,Western,15
73133,31.146392209025286,5.327904335866462,34.356216893084415,50.88679474889193,10.29739018368322,Comedy,11
231426,71.20064189005782,64.16454306818113,98.25794616430052,46.36838614490654,36.667264169879765,Crime,12
207499,43.426184252397235,59.547518918662014,55.18637945163012,91.53409611821577,66.22885670304028,Musical,16
164345,95.14624399421423,33.378571742743766,68.62260647470048,59.712951227523256,73.37948396032775,Family,10
213025,78.66910927846682,68.81337434274616,82.6746010646456,30.651488005349194,55.557915098511735,Action,8
239332,40.323047012494285,4.424776797510354,91.23553367818951,59.89840386750747,20.787219575772152,Drama,18
300965,44.72016346327121,61.532743887486575,62.11833804615821,9.72618047067103,2.2216113286582018,Sport,15
138781,12.396121489080315,77.80986028764988,0.5684012752018686,60.17717184406269,14.637782161595892,Drama,7
283827,39.31470511387176,77.19527148662839,47.69021612652623,98.4753049658893,61.003926529085426,Documentary,16
110658,98.58723349276806,92.1796146253828,94.27540623781434,22.17928616522472,86.43598591162109,Documentary,11
148458,75.7226471811532,1.1332250069425953,9.69792674714861,16.313267728966075,73.89415450253844,Drama,5
258491,19.453748659637547,14.71006895692768,85.45437626230878,69.69273354764684,59.54505390251309,Mystery,2
288685,57.82526342291414,94.79574661399626,57.85124295435794,61.60809908860539,27.122215128935434,Adventure,8
38033,42.681758849077376,38.30091389773129,91.16830321094598,15.338228904857576,61.45258320259357,Crime,14
55585,48.36458285127352,24.743475594724707,58.15474479635532,37.829860778449046,5.935521024297763,Musical,5
241093,98.70870632186724,72.50442540742739,18.356640907017084,42.40178661835918,68.7280524383935,Drama,4
298599,65.78548772744583,36.47258691829545,69.89886400401681,44.5687984526241,48.422798802605286,Fantasy,9
17463,9.09316167868852,84.01741641825883,50.59048042701634,27.77734687385831,79.3988645875537,Crime,16
205399,50.230501910882765,58.98059153147853,81.44223753836481,10.693183911764347,99.02468336463409,Horror,9
14645,50.06626269190782,12.092362416159474,40.489988532712495,85.95248887605466,79.16798146143968,Crime,5
6992,98.19394141900523,38.69358054783846,97.2165186428049,87.26810782968353,45.820141556150084,Thriller,16
260008,47.51091269294426,4.898299051946486,80.43265426813127,16.555829992327485,26.920641398812528,Drama,13
147500,45.963534366925074,79.33123952740037,38.20863702326317,89.71338842866807,9.01173142180639,Music,11
87481,11.116875630360735,32.25952846657195,41.89487556292429,98.21500011203315,41.40223519007308,Comedy,12
324146,55.22011760130111,63.13104252196842,8.88738329583033,15.249953153820828,76.81037225766592,Drama,1
234562,62.420502629328354,46.384328641178115,13.042306517794689,57.382105039578526,70.4225064761289,Drama,6
342546,73.32814674296941,30.25727600328273,95.99688068666629,15.522713920982689,45.128588256730914,Adventure,13
53406,5.2483859528102865,92.60734637640446,25.43164864434644,90.28534186110623,91.69148347496683,Adventure,0
273811,1.999466769428826,81.34582593392715,93.66167829643149,40.693263177986964,54.34920279525469,Adventure,4
302154,61.00080780025488,29.847074816652473,27.665618301680716,33.20046641941063,49.82630587319908,Drama,8
227752,10.15438436709749,32.61322462227996,53.48284257051711,15.902345061588486,91.16308098179671,Drama,5
227640,77.24163439115233,69.90553703669042,52.7325423746148,14.449036462024456,56.995308842942606,Drama,5
264106,41.874766886792095,82.73419403673573,42.752646471429145,21.335334101564385,38.03692467713405,Comedy,4
77822,78.4913878320033,22.940237190995727,18.0033232387548,14.150272495333827,0.14164365394049305,Action,13
227477,77.24163439115233,69.90553703669042,52.7325423746148,14.449036462024456,56.995308842942606,Horror,14
349492,97.52051781440116,97.72797576091992,82.7626999741723,42.41656338145856,88.63143567082562,Drama,5
92295,17.93527277991882,90.44320524515854,66.33652794133515,85.88573224320069,33.65866813233806,Drama,12
152970,4.5278233977052,2.0268037022981966,50.508401395066784,64.20413652747703,43.000847450948896,Action,12
240754,51.19992512635394,67.34797996037797,40.794248183822226,97.01127282605626,55.82160969537164,Drama,11
63328,26.719257178049926,29.122351417723614,13.289897219209902,72.30192545572301,40.716051498961356,War,7
46469,26.68677070715413,68.91427210063263,2.214876814579303,42.52698861763774,62.7092543183683,Comedy,7
264788,11.491497513366667,67.71181120495113,33.545758457292116,92.20571209835911,15.131067592162884,Drama,13
263670,68.55305834921053,86.07033590971862,17.92320975482071,80.4140999928223,88.57045988507414,Thriller,8
241110,98.70870632186724,72.50442540742739,18.356640907017084,42.40178661835918,68.7280524383935,Drama,4
264686,11.491497513366667,67.71181120495113,33.545758457292116,92.20571209835911,15.131067592162884,Sci-Fi,3
345649,64.22208443873735,12.355024812151004,67.90204506431955,30.032172385311828,69.68797647391504,Comedy,14
343811,73.45776629724811,39.35179588932658,98.41862220531617,10.428749811325556,57.836340598293376,Drama,9
316826,10.805633936268178,87.19224075659749,86.6985239118419,66.51314868393678,27.31472317597249,Family,17
104996,38.85534423373004,65.89298379523353,58.00287835407711,25.901573362632014,20.406815589227733,Fantasy,4
217302,73.55355986744648,31.49563924933181,18.35312659307824,67.66325175944513,52.43439106590591,Action,6
48478,49.299264774500195,44.70675703407061,14.63003089580852,93.03236633789389,11.578862504148058,Romance,4
172370,0.1681286962061379,73.70929763207761,85.6733381844465,56.435140153608074,31.414583546536036,Crime,17
359471,79.79263862344693,79.19842458853633,38.88884323197114,64.77938375626387,41.354669439014316,Musical,13
222711,37.470381534079486,23.868080470504182,27.68950834523496,49.885766471582,89.09119018948724,Documentary,10
59079,86.94434869452307,65.8590906777868,39.68985364234694,27.420609481755275,86.7536514523156,Drama,3
160581,67.84039529794431,45.311220176149,70.64772830764613,85.45607884798774,98.82989179425715,Drama,11
176967,74.10873200741793,22.529627216402147,77.43383686394183,85.16386404610553,40.70882621699226,Adventure,16
124504,85.3145216928971,60.95794654576423,13.043516970371115,46.834090072842216,79.67958961020766,Documentary,15
218478,22.677191664584296,4.736127073915175,22.23609595438424,83.94558299037797,51.77073768182464,Comedy,15
73082,31.146392209025286,5.327904335866462,34.356216893084415,50.88679474889193,10.29739018368322,Comedy,11
285079,19.75811453859485,96.65188647525237,5.597840110707208,85.94079048607033,64.62194647628866,Comedy,7
285785,30.9128161846029,34.258628365058804,5.326359182901019,65.03975357047696,81.61184193290246,Drama,7
327815,53.883404425245814,6.913489187943622,48.39747832507305,99.5210744082359,41.24100213271128,Crime,7
360523,71.65639919406497,19.445839337065774,32.47571235049273,52.031589915787265,46.271964583125325,Drama,11
6935,98.19394141900523,38.69358054783846,97.2165186428049,87.26810782968353,45.820141556150084,Adventure,18
344228,73.45776629724811,39.35179588932658,98.41862220531617,10.428749811325556,57.836340598293376,Drama,9
17744,9.09316167868852,84.01741641825883,50.59048042701634,27.77734687385831,79.3988645875537,Drama,3
294782,82.30420607486765,97.95668367332414,41.35565824579933,24.225272493857197,84.31841050877051,Drama,1
196504,19.549629426869387,20.855902500711608,62.25824294646228,7.675606417459891,92.27855344729856,Musical,9
126607,91.44864931645806,52.826798654394224,65.22576204144258,37.377871468019784,6.376065769438666,Horror,16
67841,97.50480722212257,9.867336312290508,22.82718937092302,10.204659109895797,34.804755931265696,Action,10
119263,14.647074712062125,65.22389221908355,71.2456332145591,5.671386019009439,32.8675941360804,Adventure,4
173008,0.1681286962061379,73.70929763207761,85.6733381844465,56.435140153608074,31.414583546536036,Documentary,7
136488,13.893614609666283,17.824383024806924,71.57171015736884,32.294325508322174,12.26034235583695,Drama,14
44848,25.8917073258912,99.77937971834329,64.94469530651591,41.13003087677761,97.47287622800523,Documentary,13
106105,19.2777106910508,47.55928081704449,83.52491146119606,11.055162785972527,80.875334252113,Comedy,6
28843,18.100730165607327,78.29266017530466,72.82224643385553,84.2083555469093,8.880441901823088,Drama,15
262574,74.31129421858203,84.9844637421463,86.77497703579876,35.95115012428348,46.51113553027004,Comedy,8
198908,92.13641015348017,12.644890793257114,75.85238711646925,70.12751608464586,19.452838804259954,Comedy,18
337436,18.600475322692844,61.66542458788644,10.065929757843872,12.775362034702587,45.58723391038332,Adventure,0
216085,43.0021286903438,87.08552418094943,87.56280752130091,71.41400463807996,94.35514135510365,Comedy,10
232246,33.488024109612766,22.58540780500775,33.192428218872486,4.560072936558235,78.51203211361265,Horror,14
16915,16.5123278161201,96.02255404493822,24.557876207177543,80.16426355924425,99.78385828956209,Comedy,8
284572,36.46861460032914,79.32334627966839,38.22571238748643,59.28439002990622,31.755455526518606,Animation,6
142875,71.57279474942749,42.11188489468629,79.68777629151893,83.51667667399741,16.72430211301126,Crime,10
153155,4.5278233977052,2.0268037022981966,50.508401395066784,64.20413652747703,43.000847450948896,Comedy,12
109720,91.75665967759755,1.7213597423188398,45.309508857405476,21.271074380554435,65.66239392400061,Family,3
225849,32.623091155470796,66.69215485769988,70.39465712534262,44.88029640971079,11.792017514828434,Family,10
347645,80.33296244296545,38.2359871518098,40.17358174337132,38.132629559566396,97.40895742563632,Drama,5
196211,19.549629426869387,20.855902500711608,62.25824294646228,7.675606417459891,92.27855344729856,Family,11
340300,11.103425226878683,81.62045357236232,63.1756695245638,73.7133074318798,65.4799123568382,Drama,9
339039,74.15426750314657,14.818867668626778,12.800676087735742,7.656949038146532,55.86533670369512,Drama,5
241234,98.70870632186724,72.50442540742739,18.356640907017084,42.40178661835918,68.7280524383935,Action,2
124755,52.223666458610396,17.124485548185753,33.37469057273898,89.44535253315716,38.6238139465357,Crime,9
343504,38.29929701924256,40.12569187741166,92.9815677847638,89.68529898802939,25.622614144173372,Adventure,14
38731,53.22390834258785,21.534574854763356,62.19864037935402,88.05658719348298,87.00273318223998,Romance,14
11163,50.43365013596023,87.50975552899067,91.8482331301253,93.09320615517876,85.13457498234308,War,3
220996,24.74235804338981,77.14551233218113,54.822453888147415,40.80407605371481,71.97007125661483,Horror,10
211605,12.511046466942776,9.65948219631806,0.3596754349007858,20.651469031377257,41.498604846340506,Comedy,8
183671,24.602026407779874,52.99079135551481,38.14207469088393,62.19188982555546,98.79555149163166,Family,19
338681,74.15426750314657,14.818867668626778,12.800676087735742,7.656949038146532,55.86533670369512,Drama,5
321571,54.70546993871018,84.76267338573503,87.70028903567668,22.822470959465512,21.654099293365338,Drama,9
21863,27.7626169166978,4.174814517937575,56.21123142254043,97.55829340359165,11.178387647371357,Romance,6
109996,91.75665967759755,1.7213597423188398,45.309508857405476,21.271074380554435,65.66239392400061,War,5
40112,72.03235217301528,40.07333129370294,9.313280615396257,32.97373918238937,98.92637665686796,War,2
93099,47.05973400834134,88.51676891933359,50.926768943177706,5.924093562616073,96.48095920951249,Crime,14
244495,32.519381794206495,78.97234672218678,28.022260341750517,34.01991830695844,60.07418021621379,Drama,4
288595,57.82526342291414,94.79574661399626,57.85124295435794,61.60809908860539,27.122215128935434,Fantasy,3
90514,60.889009964590024,84.99021124406931,27.68185807168274,61.702060788129145,43.60442649397942,Comedy,9
146901,85.10144583664989,20.725215902185766,43.96548213938068,75.75186375857903,60.97435519805988,Drama,12
325594,61.52219425603585,32.25686260096246,82.1920669602963,99.46876751729268,59.35008066246298,Horror,5
31598,17.130584893887836,24.77930629951064,39.68145965794609,14.6846866313051,87.25553076833832,Horror,12
141693,77.04215347059517,2.798236347258709,75.35777655305745,0.6679824911655863,2.2941830335564184,Drama,13
258460,19.453748659637547,14.71006895692768,85.45437626230878,69.69273354764684,59.54505390251309,Romance,11
256681,23.669369355892833,90.28903240065145,69.26754723160856,79.87205735330313,96.59506643492698,Thriller,5
103794,52.012250225008906,84.71415425714476,7.627459480278487,22.89988511840576,75.56574453156102,Mystery,8
122228,51.768832404146735,56.94202252021721,48.01946180747776,28.056357396943497,39.41956085214044,Action,10
133221,87.93240137286033,87.77706487000759,63.14126311304975,94.92792912783001,2.5684980288665282,Comedy,12
135242,57.69723824145727,22.89631716832782,47.57544644661023,46.10323756940017,55.278115264411895,Comedy,13
247825,99.19616270105539,57.85976927356421,75.68470800077382,87.30992520673489,66.75880496376351,Drama,13
229563,59.906208982014654,66.06694321951558,66.7052140621203,43.95249046000846,97.53066865100483,Drama,6
174221,22.132864854323408,74.41107967007589,40.63956547173403,27.342460453060134,0.657320664305372,History,18
183878,24.602026407779874,52.99079135551481,38.14207469088393,62.19188982555546,98.79555149163166,Drama,6
222867,37.470381534079486,23.868080470504182,27.68950834523496,49.885766471582,89.09119018948724,Action,5
126768,91.44864931645806,52.826798654394224,65.22576204144258,37.377871468019784,6.376065769438666,Comedy,11
250445,76.15845207710188,34.22789071958617,44.06712375204612,38.40440142085778,10.80475450792452,Drama,12
68504,94.9268120822204,60.70744929968895,4.007537683679773,37.89876109085303,55.171960224705074,Sci-Fi,10
219192,60.20400017863044,53.989519948461115,55.85164472029693,3.782000857358847,22.24666710516373,Comedy,6
29795,75.85889233309612,45.60878607153739,8.194185894513438,13.193357562590668,11.082724336635618,Romance,0
252790,66.10260910193651,13.149506114177589,64.64665020517583,8.454697633889142,55.8418530293625,Comedy,12
20002,20.63334670019683,55.434870215179764,9.81110504820083,65.56282650049319,78.46521748398399,Comedy,10
258086,8.02398141692765,87.07234388431081,84.14346765869897,2.261407009007188,88.89961687933622,Comedy,1
227224,77.24163439115233,69.90553703669042,52.7325423746148,14.449036462024456,56.995308842942606,Action,7
71367,35.31041770226214,95.51753768016007,16.170998714770647,58.206085800378695,20.159378438689004,Horror,14
20800,48.52269320640031,13.19151724643004,75.16993043377202,15.837485826056518,20.668720681710095,Drama,12
286770,5.7591245280797505,93.53385822451862,68.73154431626338,42.938306259750625,58.463448412780174,Documentary,10
252924,66.10260910193651,13.149506114177589,64.64665020517583,8.454697633889142,55.8418530293625,Crime,13
